what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1282860245765
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1282860249640
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1282860270687
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1282860276609
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1282860276968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860285796
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1282860285937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860286312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860324265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860325000
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1282860344046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860344078
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1282860347890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860360812
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860367500
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1282860368437
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1282860368453
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1282860368453
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1282860368453
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1282860368453
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1282860368453
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1282860368453
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1282860368453
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1282860368453
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1282860368453
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1282860368531
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1282860368531
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1282860368531
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1282860368531
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1282860368531
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1282860368531
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1282860368578
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1282860368578
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1282860368578
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1282860368578
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1282860368578
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1282860432281
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1282860432390
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1282860432390
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1282860432390
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1282860432390
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1282860432390
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1282860432390
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1282860432390
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1282860432390
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1282860432390
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1282860432390
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1282860432390
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1282860432390
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1282860432390
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1282860432406
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1282860432406
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1282860432406
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1282860432406
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1282860432406
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1282860432406
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1282860432406
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1282860432406
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1282860432406
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1282860432406
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1282860432515
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1282860432515
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1282860432515
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1282860432593
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1282860432593
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1282860432609
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1282860432609
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1282860432609
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1282860432609
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1282860432609
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1282860432609
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1282860432609
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1282860432609
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1282860432609
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1282860432609
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1282860432609
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1282860432609
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1282860432609
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1282860432609
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1282860432609
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1282860432609
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1282860432609
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1282860432609
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1282860432609
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1282860432609
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1282860432609
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1282860432609
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1282860432609
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1282860432609
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1282860432609
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1282860432609
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1282860432609
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1282860432609
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1282860432609
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1282860432625
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1282860432625
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1282860432625
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1282860432625
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1282860432625
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1282860432625
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1282860432625
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1282860432625
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1282860432625
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1282860432625
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1282860432625
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1282860432625
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.context.ui",1282860432625
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui",1282860432625
os,sysinfo,,,"win32",1282860432750
arch,sysinfo,,,"x86",1282860432750
ws,sysinfo,,,"win32",1282860432750
locale,sysinfo,,,"es_ES",1282860432750
processors,sysinfo,,,"1",1282860432750
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1282860432750
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1282860432750
java.specification.name,sysinfo,,,"Java Platform API Specification",1282860432750
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282860432750
java.specification.version,sysinfo,,,"1.6",1282860432750
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1282860432750
java.version,sysinfo,,,"1.6.0_18",1282860432750
java.vm.info,sysinfo,,,"mixed mode",1282860432750
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1282860432750
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1282860432750
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282860432750
java.vm.specification.version,sysinfo,,,"1.0",1282860432750
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1282860432750
java.vm.version,sysinfo,,,"16.0-b13",1282860432750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860438921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860441046
started,bundle,org.python.pydev.core,1.6.1.2010080312,"org.python.pydev.core",1282860441546
started,bundle,com.python.pydev.analysis,1.6.1.2010080312,"com.python.pydev.analysis",1282860441687
started,bundle,org.python.pydev,1.6.1.2010080312,"org.python.pydev",1282860441828
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1282860442000
started,bundle,org.python.pydev.red_core,1.6.1.2010080312,"org.python.pydev.red_core",1282860442093
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1282860442765
opened,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282860443875
activated,perspective,org.python.pydev,1.6.1.2010080312,"org.python.pydev.ui.PythonPerspective",1282860443953
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1282860444062
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1282860444093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1282860444093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860450859
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1282860454843
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1282860456125
started,bundle,org.python.pydev.debug,1.6.1.2010080312,"org.python.pydev.debug",1282860458812
started,bundle,org.python.pydev.parser,1.6.1.2010080312,"org.python.pydev.parser",1282860479312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860519781
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1282860522093
activated,perspective,org.python.pydev,1.6.1.2010080312,"org.python.pydev.ui.PythonPerspective",1282860522703
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1282860523312
activated,perspective,org.python.pydev,1.6.1.2010080312,"org.python.pydev.ui.PythonPerspective",1282860523734
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1282860531906
activated,perspective,org.python.pydev,1.6.1.2010080312,"org.python.pydev.ui.PythonPerspective",1282860536515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860538640
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860552515
activated,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282860554687
started,bundle,org.python.pydev.customizations,1.6.1.2010080312,"org.python.pydev.customizations",1282860561437
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1282860562125
started,bundle,org.python.pydev.jython,1.6.1.2010080312,"org.python.pydev.jython",1282860578859
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860579984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860631562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860639015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860707640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1282860707703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1282860707703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860719718
started,bundle,com.python.pydev,1.6.1.2010080312,"com.python.pydev",1282860752703
started,bundle,com.python.pydev.refactoring,1.6.1.2010080312,"com.python.pydev.refactoring",1282860753343
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1282860753812
started,bundle,org.python.pydev.django,1.6.1.2010080312,"org.python.pydev.django",1282860753890
started,bundle,org.python.pydev.refactoring,1.6.1.2010080312,"org.python.pydev.refactoring",1282860756609
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1282860757437
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1282860757468
started,bundle,com.python.pydev.codecompletion,1.6.1.2010080312,"com.python.pydev.codecompletion",1282860762875
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1282860766093
opened,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860766234
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860766953
error,log,,,"Error connecting to python process (Name:C:\\Python31\\python.exe:EndName:Version3.1Executable:C:\\Python31\\python.exe|C:\\Python31|C:\\Python31\\DLLs|C:\\Python31\\lib|C:\\Python31\\lib\\plat-win|C:\\Python31\\lib\\site-packages|C:\\Python31\\python31.zip@$|Image|OpenGL|__main__|_ast|_bisect|_bytesio|_codecs|_codecs_cn|_codecs_hk|_codecs_iso2022|_codecs_jp|_codecs_kr|_codecs_tw|_collections|_csv|_fileio|_functools|_heapq|_hotshot|_io|_json|_locale|_lsprof|_md5|_multibytecodec|_pickle|_random|_sha|_sha1|_sha256|_sha512|_sre|_struct|_subprocess|_symtable|_thread|_warnings|_weakref|_winreg|array|atexit|audioop|binascii|builtins|cPickle|cStringIO|cmath|datetime|email|errno|exceptions|future_builtins|gc|imageop|imp|itertools|marshal|math|mmap|msvcrt|nt|numpy|operator|os|os.path|parser|signal|socket|strop|sys|thread|time|winreg|wx|wxPython|xxsubtype|zipimport|zlib ""C:\\Documents and Settings\\Publico\\Escritorio\\eclipse\\plugins\\org.python.pydev_1.6.1.2010080312\\PySrc\\pycompletionserver.py"" 2061 2060)  - the process in still alive (killing it now)-  the output of the process is: Std output:\npycompletionserver will start\npycompletionserver creating socket\npycompletionserver waiting for connection\n\n\nErr output:\n",1282860816359
error,log,,,"Read timed out",1282860823156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860889125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282860895890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282860902953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282860905796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860906671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860913328
activated,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282860916671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860922875
closed,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860927046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860927312
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1282860927375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860928593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860931953
opened,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860936000
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860936281
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1282860944593
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860946046
activated,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282860962765
opened,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860963046
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860963250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860971312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860972031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282860977703
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282860978875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282860988671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861058234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861059296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861072781
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861073890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861101671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861118984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861119015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861119078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1282861127375
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1282861129953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282861130421
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861131734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1282861133250
closed,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861136359
activated,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282861137968
opened,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861138640
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861138812
activated,view,org.python.pydev,1.6.1.2010080312,"org.python.pydev.navigator.view",1282861144843
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861146031
activated,editor,org.python.pydev,1.6.1.2010080312,"org.python.pydev.editor.PythonEditor",1282861162656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861170843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861171125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861171328
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861171515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861171734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861172765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861175859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861176265
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1282861176625
